created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2023-02-18T08:35:22-06:00,1200,20233.33203,959333.31250,0.14069,17.00000,,,,
2023-02-18T08:37:29-06:00,1201,20716.66602,959499.93750,0.13743,17.00000,,,,
2023-02-18T08:39:37-06:00,1202,22816.66602,958949.93750,0.12471,17.00000,,,,
2023-02-18T08:41:45-06:00,1203,20083.33203,962683.31250,0.14223,17.00000,,,,
2023-02-18T08:43:53-06:00,1204,20583.33203,1010433.31250,0.14566,17.00000,,,,
2023-02-18T08:46:00-06:00,1205,20283.33203,961849.93750,0.14071,17.00000,,,,
2023-02-18T08:48:08-06:00,1206,20066.66602,960583.31250,0.14204,17.00000,,,,
2023-02-18T08:50:16-06:00,1207,20583.33203,1011216.62500,0.14578,17.00000,,,,
2023-02-18T08:52:24-06:00,1208,20833.33203,959616.62500,0.13668,17.00000,,,,
2023-02-18T08:54:31-06:00,1209,20816.66602,959649.93750,0.13679,17.00000,,,,
2023-02-18T08:56:39-06:00,1210,21016.66602,959216.62500,0.13543,17.00000,,,,
2023-02-18T08:58:47-06:00,1211,20833.33203,1009999.93750,0.14385,17.00000,,,,
2023-02-18T09:00:55-06:00,1212,20800.00000,872849.93750,0.12452,17.00000,,,,
2023-02-18T09:03:02-06:00,1213,20633.33203,957933.31250,0.13776,17.00000,,,,
2023-02-18T09:05:10-06:00,1214,20216.66602,957699.93750,0.14056,17.00000,,,,
2023-02-18T09:07:18-06:00,1215,20600.00000,959249.93750,0.13817,17.00000,,,,
2023-02-18T09:09:26-06:00,1216,20083.33203,957566.62500,0.14148,17.00000,,,,
2023-02-18T09:11:33-06:00,1217,20800.00000,955641.62500,0.13633,17.00000,,,,
2023-02-18T09:13:41-06:00,1218,20566.66602,954866.62500,0.13776,17.00000,,,,
2023-02-18T09:15:49-06:00,1219,20800.00000,959699.93750,0.13691,17.00000,,,,
2023-02-18T09:17:57-06:00,1220,21066.66602,960616.62500,0.13530,17.00000,,,,
2023-02-18T09:20:04-06:00,1221,20666.66602,959083.31250,0.13770,17.00000,,,,
2023-02-18T09:22:12-06:00,1222,20816.66602,955416.62500,0.13619,17.00000,,,,
2023-02-18T09:24:20-06:00,1223,19733.33203,951116.62500,0.14302,17.25000,,,,
2023-02-18T09:26:28-06:00,1224,20116.66602,955849.93750,0.14099,17.25000,,,,
2023-02-18T09:28:35-06:00,1225,20066.66602,1009383.31250,0.14926,17.25000,,,,
2023-02-18T09:30:43-06:00,1226,20666.66602,951066.62500,0.13655,17.00000,,,,
2023-02-18T09:32:51-06:00,1227,20400.00000,951649.93750,0.13842,17.00000,,,,
2023-02-18T09:34:59-06:00,1228,20800.00000,954083.31250,0.13611,17.00000,,,,
2023-02-18T09:37:06-06:00,1229,21050.00000,952716.62500,0.13430,17.25000,,,,
2023-02-18T09:39:14-06:00,1230,20433.33203,1009883.31250,0.14665,17.00000,,,,
2023-02-18T09:41:22-06:00,1231,20833.33203,952116.62500,0.13561,17.00000,,,,
2023-02-18T09:43:30-06:00,1232,20816.66602,951416.62500,0.13562,17.00000,,,,
2023-02-18T09:45:37-06:00,1233,20833.33203,958049.93750,0.13645,17.00000,,,,
2023-02-18T09:47:45-06:00,1234,20816.66602,925308.31250,0.13190,17.00000,,,,
2023-02-18T09:49:53-06:00,1235,20833.33203,957333.31250,0.13635,17.00000,,,,
2023-02-18T09:52:01-06:00,1236,20083.33203,954799.93750,0.14107,17.00000,,,,
2023-02-18T09:54:08-06:00,1237,20100.00000,957783.31250,0.14139,17.00000,,,,
2023-02-18T09:56:16-06:00,1238,20833.33203,950933.31250,0.13544,17.00000,,,,
2023-02-18T09:58:24-06:00,1239,20016.66602,953999.93750,0.14142,17.25000,,,,
2023-02-18T10:00:32-06:00,1240,20083.33203,959516.62500,0.14177,17.25000,,,,
2023-02-18T10:02:39-06:00,1241,20066.66602,1009549.93750,0.14928,17.25000,,,,
2023-02-18T10:04:47-06:00,1242,20616.66602,950999.93750,0.13687,17.00000,,,,
2023-02-18T10:06:55-06:00,1243,20600.00000,950133.31250,0.13686,17.25000,,,,
2023-02-18T10:09:02-06:00,1244,20583.33203,950316.62500,0.13700,17.00000,,,,
2023-02-18T10:11:10-06:00,1245,20600.00000,950566.62500,0.13692,17.00000,,,,
2023-02-18T10:13:18-06:00,1246,20733.33203,950033.31250,0.13596,17.25000,,,,
2023-02-18T10:15:26-06:00,1247,20850.00000,951566.62500,0.13542,17.00000,,,,
2023-02-18T10:17:33-06:00,1248,20316.66602,948783.31250,0.13857,17.25000,,,,
2023-02-18T10:19:41-06:00,1249,20866.66602,922908.31250,0.13124,17.25000,,,,
